return,volatility,sharpe_ratio,ADA,BNB,BTC,DOGE,DOT,ETH,LTC,SOL,XRP
0.45244123003415365,0.607806986182176,0.7443830694939477,0.21828536954162092,0.1315629507048077,0.14326068914538634,0.01949641070015718,0.06027821805721712,0.11586101197232677,0.1668820353297718,0.056610682621435565,0.08776263192727651
0.5108931427658362,0.6204220263067606,0.8234606785434,0.07416194100629522,0.08547996629942903,0.22178857462784674,0.09856126926260121,0.14928207187188977,0.07479451314864063,0.06292307694748844,0.04732288737400906,0.1856856994617999
0.4841963090856331,0.6276214956992572,0.7714782116348189,0.1504982336490976,0.15497976310759456,0.09545915706128821,0.003199133787618401,0.12658893573685287,0.09705702396393487,0.16098646582803477,0.16141384276124715,0.04981744410433159
0.6319553079607536,0.6644079288387491,0.9511555785694549,0.11899271449086254,0.19697590352858446,0.05563489998904184,0.15829464376056596,0.04512812019144933,0.1545384875797887,0.027203929569245573,0.09541154868588841,0.14781975220457325
0.5018596994703074,0.6034800797366665,0.8316093874868214,0.16136114816432226,0.17572308642895196,0.1759576955595888,0.07349505162329449,0.04454578011113469,0.12483493088281421,0.1615020073777429,0.07984980287774066,0.0027304969744099575
0.6581258812151389,0.6796349984596058,0.9683519576048653,0.005026567964144015,0.1986282870715843,0.1522158580319447,0.21338205222478723,0.012266707923360244,0.004483097061631165,0.16286257727766273,0.12377646506470978,0.12735838738017577
0.5901453124656871,0.6367307334968888,0.9268365439573535,0.15590120841740934,0.16198062535302474,0.1564104298870566,0.1324343246277148,0.015129084103031114,0.0806402444735656,0.10240936907086917,0.12435959183840803,0.07073512222892064
0.5755061023143279,0.6410555561350343,0.8977476239096837,0.0995777804493135,0.09507054670958304,0.08746371445611033,0.0722462866010214,0.022018680210658993,0.16774895534843381,0.1327779277520411,0.20849276201698982,0.11460334645584798
0.47341099088067584,0.6314559005874841,0.7497134644560786,0.2068768427901982,0.1255796206048677,0.10984131652304444,0.030058280155099214,0.16986730080247603,0.11023009802305656,0.08922024616488874,0.09504132342906976,0.0632849715072995
0.5470226767328139,0.650118788771255,0.8414195777462516,0.11836982670631971,0.015096387854613128,0.18865328096553324,0.135311917597431,0.06844083340162158,0.07806649352245572,0.12507012497795061,0.09358566540542212,0.17740546956865286
